"name","Closing price","Volume","Adjusted closing price","date"
"AAMC",221.28,6345,221.28,2015-04-23
"AAMC",217.99,16675,217.99,2015-04-24
"AAMC",215.85,9509,215.85,2015-04-27
"AAMC",216.79,5686,216.79,2015-04-28
"AAMC",231.55,11687,231.55,2015-04-29
"AAMC",224,6580,224,2015-04-30
"AAMC",225.01,2710,225.01,2015-05-01
"AAMC",216.5,16469,216.5,2015-05-04
"AAMC",220,25010,220,2015-05-05
"AAMC",216.57,11523,216.57,2015-05-06
"AAMC",227.35,5021,227.35,2015-05-07
"AAMC",204.65,11028,204.65,2015-05-08
"AAMC",197.85,18896,197.85,2015-05-11
"AAMC",192,3161,192,2015-05-12
"AAMC",181.85,11016,181.85,2015-05-13
"AAMC",182.6,6167,182.6,2015-05-14
"AAMC",177.02,1939,177.02,2015-05-15
"AAMC",173.99,2179,173.99,2015-05-18
"AAMC",183.85,4592,183.85,2015-05-19
"AAMC",182,3513,182,2015-05-20
"AAMC",185,5813,185,2015-05-21
"AAMC",188.2399,3197,188.2399,2015-05-22
"AAN",29.37,658429,29.37,2015-04-23
"AAN",32.8,1440344,32.8,2015-04-24
"AAN",33.64,1403460,33.64,2015-04-27
"AAN",34.71,2351815,34.71,2015-04-28
"AAN",34.4,999304,34.4,2015-04-29
"AAN",34,773904,34,2015-04-30
"AAN",34.67,473056,34.67,2015-05-01
"AAN",34.76,575196,34.76,2015-05-04
"AAN",34.26,600145,34.26,2015-05-05
"AAN",34.1,576837,34.1,2015-05-06
"AAN",34.58,584157,34.58,2015-05-07
"AAN",35.15,624669,35.15,2015-05-08
"AAN",35.47,591907,35.47,2015-05-11
"AAN",35.1,433640,35.1,2015-05-12
"AAN",35.1,329756,35.1,2015-05-13
"AAN",34.75,458887,34.75,2015-05-14
"AAN",35.51,369107,35.51,2015-05-15
"AAN",36.17,324218,36.17,2015-05-18
"AAN",36.24,710296,36.24,2015-05-19
"AAN",35.59,391894,35.59,2015-05-20
"AAN",36,485065,36,2015-05-21
"AAN",35.9,292986,35.9,2015-05-22
"AAOI",15,115078,15,2015-04-23
"AAOI",14.85,122495,14.85,2015-04-24
"AAOI",14.87,161978,14.87,2015-04-27
"AAOI",15.1,139836,15.1,2015-04-28
"AAOI",15.01,193009,15.01,2015-04-29
"AAOI",14.28,610855,14.28,2015-04-30
"AAOI",13.61,389198,13.61,2015-05-01
"AAOI",13.67,166255,13.67,2015-05-04
"AAOI",13.44,252947,13.44,2015-05-05
"AAOI",13.65,234831,13.65,2015-05-06
"AAOI",13.85,170432,13.85,2015-05-07
"AAOI",15.14,566658,15.14,2015-05-08
"AAOI",14.78,170612,14.78,2015-05-11
"AAOI",14.81,141546,14.81,2015-05-12
"AAOI",14.68,136701,14.68,2015-05-13
"AAOI",14.72,131858,14.72,2015-05-14
"AAOI",14.52,119340,14.52,2015-05-15
"AAOI",14.8,162744,14.8,2015-05-18
"AAOI",14.53,85290,14.53,2015-05-19
"AAOI",15.16,217043,15.16,2015-05-20
"AAOI",15.62,293964,15.62,2015-05-21
"AAOI",16.67,612736,16.67,2015-05-22
"AAON",24.9,159612,24.9,2015-04-23
"AAON",24.66,106151,24.66,2015-04-24
"AAON",24.58,155829,24.58,2015-04-27
"AAON",24.95,93410,24.95,2015-04-28
"AAON",24.53,74368,24.53,2015-04-29
"AAON",23.97,203106,23.97,2015-04-30
"AAON",24.15,94707,24.15,2015-05-01
"AAON",24.22,92892,24.22,2015-05-04
"AAON",23.84,96323,23.84,2015-05-05
"AAON",24.14,149740,24.14,2015-05-06
"AAON",22.77,705985,22.77,2015-05-07
"AAON",22.76,130652,22.76,2015-05-08
"AAON",22.76,146194,22.76,2015-05-11
"AAON",22.8,183366,22.8,2015-05-12
"AAON",23.2,159953,23.2,2015-05-13
"AAON",23.41,139819,23.41,2015-05-14
"AAON",23.14,63635,23.14,2015-05-15
"AAON",23.66,109276,23.66,2015-05-18
"AAON",23.62,94524,23.62,2015-05-19
"AAON",24.29,226052,24.29,2015-05-20
"AAON",24.18,241187,24.18,2015-05-21
"AAON",24.31,139463,24.31,2015-05-22
"AAP",146.69,1864339,146.69,2015-04-23
"AAP",148.61,1414989,148.61,2015-04-24
"AAP",144.99,905719,144.99,2015-04-27
"AAP",144.5,794333,144.5,2015-04-28
"AAP",144.66,707877,144.66,2015-04-29
"AAP",143,1258057,143,2015-04-30
"AAP",145.34,593929,145.34,2015-05-01
"AAP",145.45,675943,145.45,2015-05-04
"AAP",143.99,680113,143.99,2015-05-05
"AAP",144.09,591724,144.09,2015-05-06
"AAP",144.53,782529,144.53,2015-05-07
"AAP",144.76,579694,144.76,2015-05-08
"AAP",145.51,348213,145.51,2015-05-11
"AAP",147.13,807362,147.13,2015-05-12
"AAP",149.38,1132505,149.38,2015-05-13
"AAP",149.86,979890,149.86,2015-05-14
"AAP",151.62,839742,151.62,2015-05-15
"AAP",151.88,2099228,151.88,2015-05-18
"AAP",152.94,1087162,152.94,2015-05-19
"AAP",149.9,1580910,149.9,2015-05-20
"AAP",157.5,4241974,157.5,2015-05-21
"AAP",160.2,2200971,160.2,2015-05-22
"AAPL",129.67,45182130,129.67,2015-04-23
"AAPL",130.28,42971452,130.28,2015-04-24
"AAPL",132.65,79302692,132.65,2015-04-27
"AAPL",130.56,118348201,130.56,2015-04-28
"AAPL",128.64,58613379,128.64,2015-04-29
"AAPL",125.15,82013925,125.15,2015-04-30
"AAPL",128.95,55594335,128.95,2015-05-01
"AAPL",128.7,50988278,128.7,2015-05-04
"AAPL",125.8,49271416,125.8,2015-05-05
"AAPL",125.01,72141010,125.01,2015-05-06
"AAPL",125.26,43940895,125.26,2015-05-07
"AAPL",127.62,55550382,127.62,2015-05-08
"AAPL",126.32,42035757,126.32,2015-05-11
"AAPL",125.865,48160032,125.865,2015-05-12
"AAPL",126.01,34030445,126.01,2015-05-13
"AAPL",128.95,45203456,128.95,2015-05-14
"AAPL",128.751,37699235,128.751,2015-05-15
"AAPL",130.19,49713945,130.19,2015-05-18
"AAPL",130.07,42855922,130.07,2015-05-19
"AAPL",130.114,35867741,130.114,2015-05-20
"AAPL",131.39,38755729,131.39,2015-05-21
"AAPL",132.54,44910155,132.54,2015-05-22
"AAT",41.34,212563,41.34,2015-04-23
"AAT",41.49,271333,41.49,2015-04-24
"AAT",41.7,122711,41.7,2015-04-27
"AAT",41.59,98868,41.59,2015-04-28
"AAT",40.8,138445,40.8,2015-04-29
"AAT",39.8,170129,39.8,2015-04-30
"AAT",40.28,127790,40.28,2015-05-01
"AAT",40.47,114895,40.47,2015-05-04
"AAT",39.28,242861,39.28,2015-05-05
"AAT",39.3,143444,39.3,2015-05-06
"AAT",40.18,120208,40.18,2015-05-07
"AAT",40.4,632588,40.4,2015-05-08
"AAT",39.98,145176,39.98,2015-05-11
"AAT",40.1,136251,40.1,2015-05-12
"AAT",39.61,219508,39.61,2015-05-13
"AAT",40.13,170822,40.13,2015-05-14
"AAT",40.55,92007,40.55,2015-05-15
"AAT",40.75,90516,40.75,2015-05-18
"AAT",40.75,116312,40.75,2015-05-19
"AAT",40.71,225710,40.71,2015-05-20
"AAT",40.56,247367,40.56,2015-05-21
"AAT",40.41,85811,40.41,2015-05-22
"AAWW",43.29,199742,43.29,2015-04-23
"AAWW",43.06,96704,43.06,2015-04-24
"AAWW",42.44,120582,42.44,2015-04-27
"AAWW",43.55,142373,43.55,2015-04-28
"AAWW",43.68,201303,43.68,2015-04-29
"AAWW",48.74,1812252,48.74,2015-04-30
"AAWW",51.95,1467033,51.95,2015-05-01
"AAWW",54.32,977823,54.32,2015-05-04
"AAWW",55.24,919877,55.24,2015-05-05
"AAWW",55.85,668593,55.85,2015-05-06
"AAWW",56.76,902489,56.76,2015-05-07
"AAWW",56.52,629420,56.52,2015-05-08
"AAWW",56.22,683910,56.22,2015-05-11
"AAWW",56.56,563482,56.56,2015-05-12
"AAWW",56.13,346593,56.13,2015-05-13
"AAWW",56.16,540091,56.16,2015-05-14
"AAWW",57.05,512436,57.05,2015-05-15
"AAWW",58.76,482852,58.76,2015-05-18
"AAWW",59.42,504145,59.42,2015-05-19
"AAWW",58.44,429352,58.44,2015-05-20
"AAWW",57.65,506838,57.65,2015-05-21
"AAWW",57.14,305335,57.14,2015-05-22
"ABAX",63.31,92747,63.31,2015-04-23
"ABAX",63.62,79169,63.62,2015-04-24
"ABAX",62.48,101403,62.48,2015-04-27
"ABAX",64.56,237460,64.56,2015-04-28
"ABAX",64.1,155936,64.1,2015-04-29
"ABAX",64,307722,64,2015-04-30
"ABAX",55.48,1166865,55.48,2015-05-01
"ABAX",55.08,313179,55.08,2015-05-04
"ABAX",53.15,262708,53.15,2015-05-05
"ABAX",52.74,295787,52.74,2015-05-06
"ABAX",54.53,196810,54.53,2015-05-07
"ABAX",54.26,197117,54.26,2015-05-08
"ABAX",53.23,318577,53.23,2015-05-11
"ABAX",52.09,236247,52.09,2015-05-12
"ABAX",52.15,133233,52.15,2015-05-13
"ABAX",52.75,87757,52.75,2015-05-14
"ABAX",52.74,95710,52.74,2015-05-15
"ABAX",53.25,86642,53.25,2015-05-18
"ABAX",52.86,79094,52.86,2015-05-19
"ABAX",52.62,97680,52.62,2015-05-20
"ABAX",53.05,92820,53.05,2015-05-21
"ABAX",52.69,78292,52.69,2015-05-22
"ABBV",64.25,18349510,64.25,2015-04-23
"ABBV",66.07,14607457,66.07,2015-04-24
"ABBV",65.02,18063045,65.02,2015-04-27
"ABBV",66.49,12976006,66.49,2015-04-28
"ABBV",65.63,9840133,65.63,2015-04-29
"ABBV",64.66,10126368,64.66,2015-04-30
"ABBV",64.32,9841586,64.32,2015-05-01
"ABBV",64.68,8493439,64.68,2015-05-04
"ABBV",63.86,7635922,63.86,2015-05-05
"ABBV",63.94,8476305,63.94,2015-05-06
"ABBV",64.7,8638220,64.7,2015-05-07
"ABBV",65.24,7541105,65.24,2015-05-08
"ABBV",65.2,7978734,65.2,2015-05-11
"ABBV",64.81,5926876,64.81,2015-05-12
"ABBV",65.3,8502694,65.3,2015-05-13
"ABBV",65.97,5868887,65.97,2015-05-14
"ABBV",65.99,6771401,65.99,2015-05-15
"ABBV",65.61,7808651,65.61,2015-05-18
"ABBV",65.73,7671356,65.73,2015-05-19
"ABBV",65.89,8992550,65.89,2015-05-20
"ABBV",65.65,10548989,65.65,2015-05-21
"ABBV",65.48,14005014,65.48,2015-05-22
"ABC",115.2,2125899,115.2,2015-04-23
"ABC",115.48,846020,115.48,2015-04-24
"ABC",114.11,1562782,114.11,2015-04-27
"ABC",113.96,1333883,113.96,2015-04-28
"ABC",112.44,2200061,112.44,2015-04-29
"ABC",114.3,5169546,114.3,2015-04-30
"ABC",114.61,2895623,114.61,2015-05-01
"ABC",115.25,2195218,115.25,2015-05-04
"ABC",114.7,1843962,114.7,2015-05-05
"ABC",114.06,1703618,114.06,2015-05-06
"ABC",114.07,1707823,114.07,2015-05-07
"ABC",115.3,2486740,115.3,2015-05-08
"ABC",114.91,1592279,114.91,2015-05-11
"ABC",115.05,1988941,115.05,2015-05-12
"ABC",114.3,1533445,114.3,2015-05-13
"ABC",114.66,2416767,114.66,2015-05-14
"ABC",114.18,1937345,114.18,2015-05-15
"ABC",113.31,2796459,113.31,2015-05-18
"ABC",115.11,1897092,115.11,2015-05-19
"ABC",114.71,1884654,114.71,2015-05-20
"ABC",113.94,2317580,113.94,2015-05-21
"ABC",113.8,1496123,113.8,2015-05-22
"ABCB",25.18,365343,25.18,2015-04-23
"ABCB",24.82,131241,24.82,2015-04-24
"ABCB",24.95,145881,24.95,2015-04-27
"ABCB",25.46,72223,25.46,2015-04-28
"ABCB",25.38,50332,25.38,2015-04-29
"ABCB",24.99,104108,24.99,2015-04-30
"ABCB",24.73,162506,24.73,2015-05-01
"ABCB",24.85,161495,24.85,2015-05-04
"ABCB",24.76,399391,24.76,2015-05-05
"ABCB",24.77,56536,24.77,2015-05-06
"ABCB",25.14,104230,25.14,2015-05-07
"ABCB",25.14,81747,25.14,2015-05-08
"ABCB",25.22,51025,25.22,2015-05-11
"ABCB",25.02,74928,25.02,2015-05-12
"ABCB",25.19,51594,25.19,2015-05-13
"ABCB",25.32,46800,25.32,2015-05-14
"ABCB",24.99,48397,24.99,2015-05-15
"ABCB",25.42,58591,25.42,2015-05-18
"ABCB",25.61,81548,25.61,2015-05-19
"ABCB",25.88,235664,25.88,2015-05-20
"ABCB",25.87,78789,25.87,2015-05-21
"ABCB",25.51,70088,25.51,2015-05-22
"ABCO",51.94,175349,51.94,2015-04-23
"ABCO",52.24,228620,52.24,2015-04-24
"ABCO",52.28,181081,52.28,2015-04-27
"ABCO",53.26,150279,53.26,2015-04-28
"ABCO",52.95,298753,52.95,2015-04-29
"ABCO",51.89,264649,51.89,2015-04-30
"ABCO",51.31,223666,51.31,2015-05-01
"ABCO",51.88,210813,51.88,2015-05-04
"ABCO",50.84,371790,50.84,2015-05-05
"ABCO",50.15,380144,50.15,2015-05-06
"ABCO",49.51,224347,49.51,2015-05-07
"ABCO",48.95,294732,48.95,2015-05-08
"ABCO",48.28,227020,48.28,2015-05-11
"ABCO",48.03,255291,48.03,2015-05-12
"ABCO",48.13,158514,48.13,2015-05-13
"ABCO",48.65,209272,48.65,2015-05-14
"ABCO",48.24,258338,48.24,2015-05-15
"ABCO",48.63,317165,48.63,2015-05-18
"ABCO",47.89,256675,47.89,2015-05-19
"ABCO",47.82,267896,47.82,2015-05-20
"ABCO",47,284451,47,2015-05-21
"ABCO",47.01,119245,47.01,2015-05-22
"ABG",87.59,335699,87.59,2015-04-23
"ABG",87.79,241160,87.79,2015-04-24
"ABG",86.57,464955,86.57,2015-04-27
"ABG",86.64,280640,86.64,2015-04-28
"ABG",85.64,379475,85.64,2015-04-29
"ABG",84.03,286097,84.03,2015-04-30
"ABG",84.97,344771,84.97,2015-05-01
"ABG",85.33,286561,85.33,2015-05-04
"ABG",83.73,269713,83.73,2015-05-05
"ABG",84.2,476798,84.2,2015-05-06
"ABG",84.8,382932,84.8,2015-05-07
"ABG",85.84,320447,85.84,2015-05-08
"ABG",85.65,269996,85.65,2015-05-11
"ABG",85.17,260536,85.17,2015-05-12
"ABG",84.54,191646,84.54,2015-05-13
"ABG",84.54,166962,84.54,2015-05-14
"ABG",84.66,196638,84.66,2015-05-15
"ABG",86.85,196909,86.85,2015-05-18
"ABG",86.42,196981,86.42,2015-05-19
"ABG",86.75,132245,86.75,2015-05-20
"ABG",86.39,157137,86.39,2015-05-21
"ABG",85.87,136549,85.87,2015-05-22
"ABM",32.12,201956,32.12,2015-04-23
"ABM",31.95,139441,31.95,2015-04-24
"ABM",31.95,295023,31.95,2015-04-27
"ABM",32.26,269275,32.26,2015-04-28
"ABM",32.11,331082,32.11,2015-04-29
"ABM",32.05,373957,32.05,2015-04-30
"ABM",32.17,292739,32.17,2015-05-01
"ABM",32.32,208803,32.32,2015-05-04
"ABM",32.15,404217,32.15,2015-05-05
"ABM",32.23,295605,32.23,2015-05-06
"ABM",32.31,225391,32.31,2015-05-07
"ABM",32.14,231164,32.14,2015-05-08
"ABM",32.02,182369,32.02,2015-05-11
"ABM",32.02,184127,32.02,2015-05-12
"ABM",31.87,183905,31.87,2015-05-13
"ABM",32.29,190606,32.29,2015-05-14
"ABM",31.99,135616,31.99,2015-05-15
"ABM",32.01,182373,32.01,2015-05-18
"ABM",32.52,404521,32.52,2015-05-19
"ABM",32.96,207289,32.96,2015-05-20
"ABM",32.64,318219,32.64,2015-05-21
"ABM",32.49,343919,32.49,2015-05-22
"ABMD",69.57,284921,69.57,2015-04-23
"ABMD",68.83,396551,68.83,2015-04-24
"ABMD",66,420549,66,2015-04-27
"ABMD",66.93,579199,66.93,2015-04-28
"ABMD",65.49,435428,65.49,2015-04-29
"ABMD",63.22,418804,63.22,2015-04-30
"ABMD",63.79,478885,63.79,2015-05-01
"ABMD",65.14,519223,65.14,2015-05-04
"ABMD",75.47,2845925,75.47,2015-05-05
"ABMD",73.84,1082340,73.84,2015-05-06
"ABMD",69.72,1525818,69.72,2015-05-07
"ABMD",67.37,1860487,67.37,2015-05-08
"ABMD",66.56,487221,66.56,2015-05-11
"ABMD",68.56,705856,68.56,2015-05-12
"ABMD",66.25,534955,66.25,2015-05-13
"ABMD",68.31,487389,68.31,2015-05-14
"ABMD",67.42,353490,67.42,2015-05-15
"ABMD",68.67,413832,68.67,2015-05-18
"ABMD",68.01,326725,68.01,2015-05-19
"ABMD",66.85,631991,66.85,2015-05-20
"ABMD",65.07,599758,65.07,2015-05-21
"ABMD",63.45,736980,63.45,2015-05-22
"ABT",48.46,6355182,48.46,2015-04-23
"ABT",48.32,3358277,48.32,2015-04-24
"ABT",47.49,5152493,47.49,2015-04-27
"ABT",47.59,3638956,47.59,2015-04-28
"ABT",47.17,3486590,47.17,2015-04-29
"ABT",46.42,5777748,46.42,2015-04-30
"ABT",46.69,3379687,46.69,2015-05-01
"ABT",47,3126934,47,2015-05-04
"ABT",46.85,4377667,46.85,2015-05-05
"ABT",46.54,3832652,46.54,2015-05-06
"ABT",46.5,4488905,46.5,2015-05-07
"ABT",47.57,4296431,47.57,2015-05-08
"ABT",47.33,3551403,47.33,2015-05-11
"ABT",47.13,3520475,47.13,2015-05-12
"ABT",47.03,2635115,47.03,2015-05-13
"ABT",48.67,8226030,48.67,2015-05-14
"ABT",48.71,5114362,48.71,2015-05-15
"ABT",48.84,4203330,48.84,2015-05-18
"ABT",49.01,4101271,49.01,2015-05-19
"ABT",49.14,3676926,49.14,2015-05-20
"ABT",49.34,4164428,49.34,2015-05-21
"ABT",49.03,3328604,49.03,2015-05-22
"ACAD",38.9,1473659,38.9,2015-04-23
"ACAD",38.36,1201804,38.36,2015-04-24
"ACAD",36.045,2095047,36.045,2015-04-27
"ACAD",36.02,1541734,36.02,2015-04-28
"ACAD",35.86,1156195,35.86,2015-04-29
"ACAD",34.17,2216169,34.17,2015-04-30
"ACAD",35.67,1333429,35.67,2015-05-01
"ACAD",36.56,1538768,36.56,2015-05-04
"ACAD",35.69,1097360,35.69,2015-05-05
"ACAD",36.77,1411424,36.77,2015-05-06
"ACAD",36.56,1111393,36.56,2015-05-07
"ACAD",37.94,1352035,37.94,2015-05-08
"ACAD",38.37,731023,38.37,2015-05-11
"ACAD",38.86,940542,38.86,2015-05-12
"ACAD",38.92,904144,38.92,2015-05-13
"ACAD",39.05,1163108,39.05,2015-05-14
"ACAD",39.17,708272,39.17,2015-05-15
"ACAD",40.31,1457629,40.31,2015-05-18
"ACAD",40.24,927326,40.24,2015-05-19
"ACAD",39.83,1442481,39.83,2015-05-20
"ACAD",40.22,1127499,40.22,2015-05-21
"ACAD",40.55,787148,40.55,2015-05-22
"ACAS",15.2,911789,15.2,2015-04-23
"ACAS",15.23,905606,15.23,2015-04-24
"ACAS",15.16,1350881,15.16,2015-04-27
"ACAS",15.205,850875,15.205,2015-04-28
"ACAS",15.21,890115,15.21,2015-04-29
"ACAS",15.09,933393,15.09,2015-04-30
"ACAS",15.03,1319461,15.03,2015-05-01
"ACAS",14.95,1042940,14.95,2015-05-04
"ACAS",14.81,1209934,14.81,2015-05-05
"ACAS",14.9,1886079,14.9,2015-05-06
"ACAS",14.485,6398281,14.485,2015-05-07
"ACAS",14.51,2457679,14.51,2015-05-08
"ACAS",14.5,2005596,14.5,2015-05-11
"ACAS",14.38,2199429,14.38,2015-05-12
"ACAS",14.4,1763075,14.4,2015-05-13
"ACAS",14.45,1463676,14.45,2015-05-14
"ACAS",14.46,1602390,14.46,2015-05-15
"ACAS",14.55,1334548,14.55,2015-05-18
"ACAS",14.47,1213815,14.47,2015-05-19
"ACAS",14.32,1647604,14.32,2015-05-20
"ACAS",14.33,1006966,14.33,2015-05-21
"ACAS",14.29,975219,14.29,2015-05-22
"ACAT",37.06,152473,37.06,2015-04-23
"ACAT",36.91,54902,36.91,2015-04-24
"ACAT",36.67,120465,36.67,2015-04-27
"ACAT",36.71,60856,36.71,2015-04-28
"ACAT",36.2,55006,36.2,2015-04-29
"ACAT",35.49,97686,35.49,2015-04-30
"ACAT",35.46,141095,35.46,2015-05-01
"ACAT",35.3,62244,35.3,2015-05-04
"ACAT",34.55,90210,34.55,2015-05-05
"ACAT",34.43,90218,34.43,2015-05-06
"ACAT",35.22,85522,35.22,2015-05-07
"ACAT",35.5,81510,35.5,2015-05-08
"ACAT",35.5,164549,35.5,2015-05-11
"ACAT",35.07,103995,35.07,2015-05-12
"ACAT",32.51,574802,32.51,2015-05-13
"ACAT",31.51,259263,31.51,2015-05-14
"ACAT",32.15,170403,32.15,2015-05-15
"ACAT",33.1,290726,33.1,2015-05-18
"ACAT",32.97,238418,32.97,2015-05-19
"ACAT",33.16,116043,33.16,2015-05-20
"ACAT",33.76,184040,33.76,2015-05-21
"ACAT",34.15,256989,34.15,2015-05-22
"ACC",42.08,479610,42.08,2015-04-23
"ACC",42.21,511856,42.21,2015-04-24
"ACC",42.35,1019005,42.35,2015-04-27
"ACC",42.29,406251,42.29,2015-04-28
"ACC",41.28,502973,41.28,2015-04-29
"ACC",40.14,920566,40.14,2015-04-30
"ACC",40.35,540885,40.35,2015-05-01
"ACC",40.51,634334,40.51,2015-05-04
"ACC",39.35,757948,39.35,2015-05-05
"ACC",39.47,727165,39.47,2015-05-06
"ACC",40.17,682806,40.17,2015-05-07
"ACC",40.35,724855,40.35,2015-05-08
"ACC",39.58,676263,39.58,2015-05-11
"ACC",39.51,591030,39.51,2015-05-12
"ACC",38.92,698609,38.92,2015-05-13
"ACC",39.46,477492,39.46,2015-05-14
"ACC",39.54,632645,39.54,2015-05-15
"ACC",39.3,513122,39.3,2015-05-18
"ACC",39.22,447977,39.22,2015-05-19
"ACC",39.2,559630,39.2,2015-05-20
"ACC",39.12,463893,39.12,2015-05-21
"ACC",39.17,517055,39.17,2015-05-22
"ACCO",8.32,397959,8.32,2015-04-23
"ACCO",8.36,567919,8.36,2015-04-24
"ACCO",8.19,490767,8.19,2015-04-27
"ACCO",8.43,682745,8.43,2015-04-28
"ACCO",8.06,1045408,8.06,2015-04-29
"ACCO",7.87,1312103,7.87,2015-04-30
"ACCO",8,790347,8,2015-05-01
"ACCO",7.95,564192,7.95,2015-05-04
"ACCO",7.71,728990,7.71,2015-05-05
"ACCO",7.57,817477,7.57,2015-05-06
"ACCO",7.7,612613,7.7,2015-05-07
"ACCO",7.89,611529,7.89,2015-05-08
"ACCO",7.92,838392,7.92,2015-05-11
"ACCO",7.82,585889,7.82,2015-05-12
"ACCO",7.82,567329,7.82,2015-05-13
"ACCO",8,723720,8,2015-05-14
"ACCO",7.93,644634,7.93,2015-05-15
"ACCO",7.95,715218,7.95,2015-05-18
"ACCO",7.94,555390,7.94,2015-05-19
"ACCO",7.92,439481,7.92,2015-05-20
"ACCO",7.75,841091,7.75,2015-05-21
"ACCO",7.74,768478,7.74,2015-05-22
"ACE",108.31,1714270,108.31,2015-04-23
"ACE",108.51,1387668,108.51,2015-04-24
"ACE",107.88,1545177,107.88,2015-04-27
"ACE",108.76,1256729,108.76,2015-04-28
"ACE",108.04,1280589,108.04,2015-04-29
"ACE",106.99,1438771,106.99,2015-04-30
"ACE",107.63,797922,107.63,2015-05-01
"ACE",107.44,1430232,107.44,2015-05-04
"ACE",107.08,1265830,107.08,2015-05-05
"ACE",106.92,1032264,106.92,2015-05-06
"ACE",107.65,1219092,107.65,2015-05-07
"ACE",108.78,888767,108.78,2015-05-08
"ACE",108.28,950878,108.28,2015-05-11
"ACE",107.05,1870774,107.05,2015-05-12
"ACE",107.2,1326168,107.2,2015-05-13
"ACE",108.59,1383641,108.59,2015-05-14
"ACE",108.15,865760,108.15,2015-05-15
"ACE",108.74,1159484,108.74,2015-05-18
"ACE",108.94,973046,108.94,2015-05-19
"ACE",109.11,827952,109.11,2015-05-20
"ACE",108.9,1039338,108.9,2015-05-21
"ACE",108.66,1552535,108.66,2015-05-22
"ACET",19.98,130652,19.98,2015-04-23
"ACET",20.17,92199,20.17,2015-04-24
"ACET",20.17,73599,20.17,2015-04-27
"ACET",20.19,83648,20.19,2015-04-28
"ACET",19.46,122150,19.46,2015-04-29
"ACET",19.38,168841,19.38,2015-04-30
"ACET",19.475,104070,19.475,2015-05-01
"ACET",19.31,69407,19.31,2015-05-04
"ACET",18.96,70571,18.96,2015-05-05
"ACET",18.54,189236,18.54,2015-05-06
"ACET",19.17,171424,19.17,2015-05-07
"ACET",21.48,212524,21.48,2015-05-08
"ACET",21.54,174428,21.54,2015-05-11
"ACET",21.62,135671,21.62,2015-05-12
"ACET",21.51,102082,21.51,2015-05-13
"ACET",21.84,85524,21.84,2015-05-14
"ACET",21.75,51305,21.75,2015-05-15
"ACET",22.09,80242,22.09,2015-05-18
"ACET",22.43,92305,22.43,2015-05-19
"ACET",22.97,121243,22.97,2015-05-20
"ACET",23.65,270286,23.65,2015-05-21
"ACET",23.67,114233,23.67,2015-05-22
"ACFN",0.3827,108832,0.3827,2015-04-23
"ACFN",0.4189,87730,0.4189,2015-04-24
"ACFN",0.4125,70961,0.4125,2015-04-27
"ACFN",0.396,28560,0.396,2015-04-28
"ACFN",0.4,43741,0.4,2015-04-29
"ACFN",0.38,17249,0.38,2015-04-30
"ACFN",0.373,14267,0.373,2015-05-01
"ACFN",0.41,50189,0.41,2015-05-04
"ACFN",0.4101,81376,0.4101,2015-05-05
"ACFN",0.405,46363,0.405,2015-05-06
"ACFN",0.392,44015,0.392,2015-05-07
"ACFN",0.4011,16782,0.4011,2015-05-08
"ACFN",0.391,43716,0.391,2015-05-11
"ACFN",0.4099,32479,0.4099,2015-05-12
"ACFN",0.39,17349,0.39,2015-05-13
"ACFN",0.412,41372,0.412,2015-05-14
"ACFN",0.4148,53855,0.4148,2015-05-15
"ACFN",0.48,170492,0.48,2015-05-18
"ACFN",0.6099,421243,0.6099,2015-05-19
"ACFN",0.655,356050,0.655,2015-05-20
"ACFN",0.53,237239,0.53,2015-05-21
"ACFN",0.56,107959,0.56,2015-05-22
"ACGL",61.265,375589,61.265,2015-04-23
"ACGL",61.235,491718,61.235,2015-04-24
"ACGL",60.75,352079,60.75,2015-04-27
"ACGL",61.03,375051,61.03,2015-04-28
"ACGL",60.74,685340,60.74,2015-04-29
"ACGL",60.68,839417,60.68,2015-04-30
"ACGL",61.19,475096,61.19,2015-05-01
"ACGL",61.625,409403,61.625,2015-05-04
"ACGL",61.455,515892,61.455,2015-05-05
"ACGL",61.71,609420,61.71,2015-05-06
"ACGL",62.44,499587,62.44,2015-05-07
"ACGL",62.665,346898,62.665,2015-05-08
"ACGL",62.88,602870,62.88,2015-05-11
"ACGL",62.51,434176,62.51,2015-05-12
"ACGL",62.505,663283,62.505,2015-05-13
"ACGL",63.45,433494,63.45,2015-05-14
"ACGL",63.1,331890,63.1,2015-05-15
"ACGL",64.22,907767,64.22,2015-05-18
"ACGL",64.79,617935,64.79,2015-05-19
"ACGL",64.78,587689,64.78,2015-05-20
"ACGL",64.94,591500,64.94,2015-05-21
"ACGL",64.49,440726,64.49,2015-05-22
"ACHC",72.38,209600,72.38,2015-04-23
"ACHC",72.6,293776,72.6,2015-04-24
"ACHC",70.96,297978,70.96,2015-04-27
"ACHC",72.36,793689,72.36,2015-04-28
"ACHC",68.89,1930248,68.89,2015-04-29
"ACHC",68.5,906872,68.5,2015-04-30
"ACHC",68.71,612891,68.71,2015-05-01
"ACHC",70.31,397255,70.31,2015-05-04
"ACHC",68,855192,68,2015-05-05
"ACHC",66.5,4197380,66.5,2015-05-06
"ACHC",67.51,1015980,67.51,2015-05-07
"ACHC",68.84,813486,68.84,2015-05-08
"ACHC",68.46,543253,68.46,2015-05-11
"ACHC",67.41,317360,67.41,2015-05-12
"ACHC",67.36,322699,67.36,2015-05-13
